 7.500  0.1054  0.0000 -2.1406  3.5270  4.6557 10.1220 14.998 25.582 11.923 10.844 -8.140 15.844 12.851 11.384 10.318  9.696 -12.177 -3.069 -4.785 71.514 44.115  7.120  7.106 
 7.500  0.1129  0.0000 -2.0959  3.5306  4.6552 10.0100 14.818 24.815 11.765 10.699 -7.394 15.661 12.688 11.228 10.190  9.583 -11.305 -2.699 -4.341 68.009 42.028  7.025  7.012 
 7.500  0.1200  0.0000 -2.0550  3.5343  4.6554  9.9070 14.645 24.086 11.616 10.563 -6.683 15.487 12.532 11.081 10.070  9.480 -10.472 -2.344 -3.915 64.684 40.048  6.940  6.927 
 7.500  0.1294  0.0000 -2.0063  3.5378  4.6535  9.7860 14.456 23.270 11.450 10.408 -5.884 15.296 12.359 10.916  9.932  9.358 -9.536 -1.944 -3.435 60.967 37.838  6.834  6.822 
 7.500  0.1400  0.0000 -1.9546  3.5419  4.6522  9.6560 14.249 22.378 11.269 10.241 -5.010 15.086 12.171 10.737  9.784  9.227 -8.512 -1.503 -2.908 56.916 35.430  6.724  6.712 
 7.500  0.1400  0.0000 -1.9544  3.5419  4.6522  9.6560 14.248 22.374 11.268 10.240 -5.005 15.085 12.170 10.737  9.783  9.227 -8.506 -1.501 -2.905 56.894 35.417  6.723  6.711 
 7.500  0.1506  0.0000 -1.9082  3.5453  4.6510  9.5400 14.069 21.601 11.111 10.094 -4.248 14.904 12.006 10.581  9.652  9.110 -7.618 -1.117 -2.446 53.396 33.339  6.623  6.612 
 7.500  0.1600  0.0000 -1.8688  3.5482  4.6498  9.4420 13.914 20.935 10.975  9.968 -3.596 14.747 11.865 10.446  9.540  9.011 -6.851 -0.785 -2.049 50.386 31.552  6.538  6.527 
 7.500  0.1736  0.0000 -1.8186  3.5518  4.6493  9.3160 13.719 20.170 10.818  9.820 -2.849 14.549 11.700 10.292  9.402  8.883 -5.972 -0.404 -1.593 46.946 29.511  6.429  6.418 
 7.500  0.1987  0.0000 -1.7318  3.5580  4.6460  9.1000 13.377 18.986 10.572  9.581 -1.699 14.201 11.435 10.050  9.172  8.658 -4.616  0.186 -0.888 41.658 26.373  6.239  6.230 
